costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,conm,actq,atq,dlttq,lctq,niq,revtq,seqq,mkvaltq,prccq
A,USD,STD,INDL,C,AMD,2022-12-31,001161,ADVANCED MICRO DEVICES,15019.0000,67580.0000,2863.0000,6369.0000,21.0000,5599.0000,54750.0000,104409.2400,64.770000000000
A,USD,STD,INDL,C,AXP,2005-03-31,001447,AMERICAN EXPRESS CO,,189572.0000,31240.0000,,946.0000,5888.0000,16133.0000,,51.370000000000
A,USD,STD,INDL,C,AXP,2005-06-30,001447,AMERICAN EXPRESS CO,,195739.0000,29901.0000,,1013.0000,6301.0000,17164.0000,,53.230000000000
A,USD,STD,INDL,C,AXP,2005-09-30,001447,AMERICAN EXPRESS CO,,108824.0000,29110.0000,,1030.0000,6335.0000,9902.0000,,57.440000000000
A,USD,STD,INDL,C,AXP,2005-12-31,001447,AMERICAN EXPRESS CO,,113960.0000,25397.0000,,745.0000,6733.0000,10549.0000,,51.460000000000
A,USD,STD,INDL,C,AXP,2006-03-31,001447,AMERICAN EXPRESS CO,,110065.0000,30932.0000,,873.0000,6720.0000,10605.0000,64794.1500,52.550000000000
A,USD,STD,INDL,C,AXP,2006-06-30,001447,AMERICAN EXPRESS CO,,117281.0000,36173.0000,,945.0000,6734.0000,10475.0000,64715.5200,53.220000000000
A,USD,STD,INDL,C,AXP,2006-09-30,001447,AMERICAN EXPRESS CO,,120931.0000,39407.0000,,967.0000,6992.0000,10756.0000,67520.3200,56.080000000000
A,USD,STD,INDL,C,AXP,2006-12-31,001447,AMERICAN EXPRESS CO,,127853.0000,33993.0000,,922.0000,7380.0000,10511.0000,72743.3300,60.670000000000
A,USD,STD,INDL,C,AXP,2007-03-31,001447,AMERICAN EXPRESS CO,,126361.0000,43729.0000,,1057.0000,7327.0000,10495.0000,67003.2000,56.400000000000
A,USD,STD,INDL,C,AXP,2007-06-30,001447,AMERICAN EXPRESS CO,,134372.0000,49873.0000,,1057.0000,7707.0000,10635.0000,72314.7600,61.180000000000
A,USD,STD,INDL,C,AXP,2007-09-30,001447,AMERICAN EXPRESS CO,,140927.0000,54060.0000,,1067.0000,8168.0000,10898.0000,69403.5300,59.370000000000
A,USD,STD,INDL,C,AXP,2007-12-31,001447,AMERICAN EXPRESS CO,,149830.0000,43470.0000,,831.0000,8415.0000,11029.0000,60239.1600,52.020000000000
A,USD,STD,INDL,C,AXP,2008-03-31,001447,AMERICAN EXPRESS CO,,135288.0000,55534.0000,,991.0000,8211.0000,11511.0000,50627.7600,43.720000000000
A,USD,STD,INDL,C,AXP,2008-06-30,001447,AMERICAN EXPRESS CO,,137330.0000,57035.0000,,653.0000,8358.0000,12269.0000,43659.5300,37.670000000000
A,USD,STD,INDL,C,AXP,2008-09-30,001447,AMERICAN EXPRESS CO,,127218.0000,57797.0000,,815.0000,8048.0000,12519.0000,41098.8000,35.430000000000
A,USD,STD,INDL,C,AXP,2008-12-31,001447,AMERICAN EXPRESS CO,,126074.0000,45093.0000,,240.0000,7303.0000,11841.0000,21518.0000,18.550000000000
A,USD,STD,INDL,C,AXP,2009-03-31,001447,AMERICAN EXPRESS CO,,121183.0000,57620.0000,,437.0000,6481.0000,15780.0000,15919.8400,13.630000000000
A,USD,STD,INDL,C,AXP,2009-06-30,001447,AMERICAN EXPRESS CO,,117035.0000,53516.0000,,337.0000,6428.0000,13420.0000,27632.3600,23.240000000000
A,USD,STD,INDL,C,AXP,2009-09-30,001447,AMERICAN EXPRESS CO,,120445.0000,52850.0000,,640.0000,6559.0000,13943.0000,40307.1000,33.900000000000
A,USD,STD,INDL,C,AXP,2009-12-31,001447,AMERICAN EXPRESS CO,,124088.0000,41509.0000,,716.0000,7051.0000,14406.0000,48299.8400,40.520000000000
A,USD,STD,INDL,C,AXP,2010-03-31,001447,AMERICAN EXPRESS CO,,143314.0000,72293.0000,,885.0000,7158.0000,13425.0000,49388.2200,41.260000000000
A,USD,STD,INDL,C,AXP,2010-06-30,001447,AMERICAN EXPRESS CO,,143763.0000,69345.0000,,1017.0000,7415.0000,14513.0000,47719.4000,39.700000000000
A,USD,STD,INDL,C,AXP,2010-09-30,001447,AMERICAN EXPRESS CO,,146056.0000,68828.0000,,1093.0000,7583.0000,15920.0000,50604.1200,42.030000000000
A,USD,STD,INDL,C,AXP,2010-12-31,001447,AMERICAN EXPRESS CO,,147042.0000,52153.0000,,1062.0000,7849.0000,16230.0000,51375.2400,42.920000000000
A,USD,STD,INDL,C,AXP,2011-03-31,001447,AMERICAN EXPRESS CO,,143979.0000,60730.0000,,1177.0000,7624.0000,17482.0000,54330.4000,45.200000000000
A,USD,STD,INDL,C,AXP,2011-06-30,001447,AMERICAN EXPRESS CO,,147796.0000,61395.0000,,1331.0000,8195.0000,18205.0000,61678.1000,51.700000000000
A,USD,STD,INDL,C,AXP,2011-09-30,001447,AMERICAN EXPRESS CO,,148693.0000,61767.0000,,1235.0000,8146.0000,18100.0000,52488.1000,44.900000000000
A,USD,STD,INDL,C,AXP,2011-12-31,001447,AMERICAN EXPRESS CO,,153337.0000,48513.0000,,1192.0000,8317.0000,18794.0000,54905.8800,47.170000000000
A,USD,STD,INDL,C,AXP,2012-03-31,001447,AMERICAN EXPRESS CO,,151784.0000,56844.0000,,1256.0000,8161.0000,19907.0000,67464.7600,57.860000000000
A,USD,STD,INDL,C,AXP,2012-06-30,001447,AMERICAN EXPRESS CO,,148128.0000,55953.0000,,1339.0000,8515.0000,19267.0000,66301.1900,58.210000000000
A,USD,STD,INDL,C,AXP,2012-09-30,001447,AMERICAN EXPRESS CO,,152873.0000,56271.0000,,1250.0000,8420.0000,19478.0000,63796.9200,56.860000000000
A,USD,STD,INDL,C,AXP,2012-12-31,001447,AMERICAN EXPRESS CO,,153140.0000,47308.0000,,637.0000,8685.0000,18886.0000,63515.4000,57.480000000000
A,USD,STD,INDL,C,AXP,2013-03-31,001447,AMERICAN EXPRESS CO,,156855.0000,56366.0000,,1280.0000,8400.0000,19290.0000,74071.0800,67.460000000000
A,USD,STD,INDL,C,AXP,2013-06-30,001447,AMERICAN EXPRESS CO,,151933.0000,52675.0000,,1405.0000,8737.0000,19034.0000,81039.8400,74.760000000000
A,USD,STD,INDL,C,AXP,2013-09-30,001447,AMERICAN EXPRESS CO,,150103.0000,52529.0000,,1366.0000,8785.0000,19216.0000,80881.9200,75.520000000000
A,USD,STD,INDL,C,AXP,2013-12-31,001447,AMERICAN EXPRESS CO,,153375.0000,45481.0000,,1308.0000,9010.0000,19496.0000,96536.7200,90.730000000000
A,USD,STD,INDL,C,AXP,2014-03-31,001447,AMERICAN EXPRESS CO,,151497.0000,54095.0000,,1432.0000,8612.0000,19977.0000,95341.7700,90.030000000000
A,USD,STD,INDL,C,AXP,2014-06-30,001447,AMERICAN EXPRESS CO,,152384.0000,54836.0000,,1529.0000,9074.0000,20213.0000,99234.0200,94.870000000000
A,USD,STD,INDL,C,AXP,2014-09-30,001447,AMERICAN EXPRESS CO,,153862.0000,55712.0000,,1477.0000,8723.0000,20216.0000,90603.9000,87.540000000000
A,USD,STD,INDL,C,AXP,2014-12-31,001447,AMERICAN EXPRESS CO,,159103.0000,45876.0000,,1447.0000,8767.0000,20673.0000,95179.9200,93.040000000000
A,USD,STD,INDL,C,AXP,2015-03-31,001447,AMERICAN EXPRESS CO,,154684.0000,54712.0000,,1525.0000,8360.0000,21830.0000,79369.9200,78.120000000000
A,USD,STD,INDL,C,AXP,2015-06-30,001447,AMERICAN EXPRESS CO,,157152.0000,52740.0000,,1473.0000,8698.0000,21885.0000,77875.4400,77.720000000000
A,USD,STD,INDL,C,AXP,2015-09-30,001447,AMERICAN EXPRESS CO,,154216.0000,48653.0000,,1266.0000,8592.0000,21335.0000,73018.0500,74.130000000000
A,USD,STD,INDL,C,AXP,2015-12-31,001447,AMERICAN EXPRESS CO,,161184.0000,41247.0000,,899.0000,8791.0000,20673.0000,67393.9500,69.550000000000
A,USD,STD,INDL,C,AXP,2016-03-31,001447,AMERICAN EXPRESS CO,,158816.0000,47311.0000,,1439.0000,9338.0000,20727.0000,58391.4000,61.400000000000
A,USD,STD,INDL,C,AXP,2016-06-30,001447,AMERICAN EXPRESS CO,,159642.0000,50649.0000,,1985.0000,9516.0000,20712.0000,56203.0000,60.760000000000
A,USD,STD,INDL,C,AXP,2016-09-30,001447,AMERICAN EXPRESS CO,,153377.0000,44894.0000,,1142.0000,9016.0000,21017.0000,58724.6800,64.040000000000
A,USD,STD,INDL,C,AXP,2016-12-31,001447,AMERICAN EXPRESS CO,,158893.0000,31266.0000,,809.0000,9271.0000,20501.0000,66968.3200,74.080000000000
A,USD,STD,INDL,C,AXP,2017-03-31,001447,AMERICAN EXPRESS CO,,161385.0000,51647.0000,,1251.0000,9152.0000,20935.0000,70803.4500,79.110000000000
A,USD,STD,INDL,C,AXP,2017-06-30,001447,AMERICAN EXPRESS CO,,166997.0000,51945.0000,,1344.0000,9695.0000,21175.0000,74552.4000,84.240000000000
A,USD,STD,INDL,C,AXP,2017-09-30,001447,AMERICAN EXPRESS CO,,168577.0000,48762.0000,,1359.0000,9856.0000,21085.0000,78790.6600,90.460000000000
A,USD,STD,INDL,C,AXP,2017-12-31,001447,AMERICAN EXPRESS CO,,181159.0000,43870.0000,,-1206.0000,10287.0000,18227.0000,85307.2900,99.310000000000
A,USD,STD,INDL,C,AXP,2018-03-31,001447,AMERICAN EXPRESS CO,,179956.0000,52461.0000,,1634.0000,10339.0000,19613.0000,80220.8000,93.280000000000
A,USD,STD,INDL,C,AXP,2018-06-30,001447,AMERICAN EXPRESS CO,,184861.0000,55883.0000,,1623.0000,10713.0000,20892.0000,84378.0000,98.000000000000
A,USD,STD,INDL,C,AXP,2018-09-30,001447,AMERICAN EXPRESS CO,,189092.0000,55300.0000,,1654.0000,10921.0000,21460.0000,90942.4600,106.490000000000
A,USD,STD,INDL,C,AXP,2018-12-31,001447,AMERICAN EXPRESS CO,,188602.0000,47108.0000,,2010.0000,11308.0000,22290.0000,80736.0400,95.320000000000
A,USD,STD,INDL,C,AXP,2019-03-31,001447,AMERICAN EXPRESS CO,,197193.0000,58418.0000,,1550.0000,11259.0000,22218.0000,91484.1000,109.300000000000
A,USD,STD,INDL,C,AXP,2019-06-30,001447,AMERICAN EXPRESS CO,,197603.0000,57736.0000,,1761.0000,11729.0000,23092.0000,102702.0800,123.440000000000
A,USD,STD,INDL,C,AXP,2019-09-30,001447,AMERICAN EXPRESS CO,,194184.0000,58474.0000,,1755.0000,11866.0000,23025.0000,97107.8800,118.280000000000
A,USD,STD,INDL,C,AXP,2019-12-31,001447,AMERICAN EXPRESS CO,,198321.0000,43003.0000,,1693.0000,12166.0000,23071.0000,100836.9000,124.490000000000
A,USD,STD,INDL,C,AXP,2020-03-31,001447,AMERICAN EXPRESS CO,,186060.0000,52588.0000,,367.0000,11026.0000,21006.0000,68916.0500,85.610000000000
A,USD,STD,INDL,C,AXP,2020-06-30,001447,AMERICAN EXPRESS CO,,188608.0000,48797.0000,,257.0000,8217.0000,21062.0000,76636.0000,95.200000000000
A,USD,STD,INDL,C,AXP,2020-09-30,001447,AMERICAN EXPRESS CO,,187259.0000,44777.0000,,1073.0000,9201.0000,21869.0000,80701.2500,100.250000000000
A,USD,STD,INDL,C,AXP,2020-12-31,001447,AMERICAN EXPRESS CO,,191367.0000,32227.0000,,1438.0000,9741.0000,22984.0000,97332.5500,120.910000000000
A,USD,STD,INDL,C,AXP,2021-03-31,001447,AMERICAN EXPRESS CO,,193067.0000,42019.0000,,2235.0000,9426.0000,24449.0000,113576.3200,141.440000000000
A,USD,STD,INDL,C,AXP,2021-06-30,001447,AMERICAN EXPRESS CO,,186973.0000,37363.0000,,2280.0000,10565.0000,25539.0000,131853.5400,165.230000000000
A,USD,STD,INDL,C,AXP,2021-09-30,001447,AMERICAN EXPRESS CO,,184261.0000,34483.0000,,1826.0000,11235.0000,24426.0000,130338.3400,167.530000000000
A,USD,STD,INDL,C,AXP,2021-12-31,001447,AMERICAN EXPRESS CO,,188548.0000,25613.0000,,1719.0000,12437.0000,22177.0000,124499.6000,163.600000000000
A,USD,STD,INDL,C,AXP,2022-03-31,001447,AMERICAN EXPRESS CO,,195862.0000,38337.0000,,2099.0000,12056.0000,22383.0000,141185.0000,187.000000000000
A,USD,STD,INDL,C,AXP,2022-06-30,001447,AMERICAN EXPRESS CO,,205298.0000,40495.0000,,1964.0000,13834.0000,23235.0000,104103.6200,138.620000000000
A,USD,STD,INDL,C,AXP,2022-09-30,001447,AMERICAN EXPRESS CO,,214915.0000,42393.0000,,1879.0000,14352.0000,23940.0000,100777.7700,134.910000000000
A,USD,STD,INDL,C,AXP,2022-12-31,001447,AMERICAN EXPRESS CO,,228354.0000,35035.0000,,1572.0000,15383.0000,24711.0000,109778.2500,147.750000000000
A,USD,STD,INDL,C,AMGN,2005-03-31,001602,AMGEN INC,7424.0000,27420.0000,2198.0000,4778.0000,854.0000,2833.0000,19040.0000,,58.210000000000
A,USD,STD,INDL,C,AMGN,2005-06-30,001602,AMGEN INC,8025.0000,28038.0000,2198.0000,4927.0000,1029.0000,3172.0000,19581.0000,,60.460000000000
A,USD,STD,INDL,C,AMGN,2005-09-30,001602,AMGEN INC,9193.0000,29132.0000,2198.0000,5106.0000,967.0000,3154.0000,20530.0000,,79.670000000000
A,USD,STD,INDL,C,AMGN,2005-12-31,001602,AMGEN INC,9235.0000,29297.0000,3957.0000,3595.0000,824.0000,3271.0000,20451.0000,,78.860000000000
A,USD,STD,INDL,C,AMGN,2006-03-31,001602,AMGEN INC,11157.0000,31315.0000,7198.0000,5383.0000,1001.0000,3217.0000,17391.0000,85699.5000,72.750000000000
A,USD,STD,INDL,C,AMGN,2006-06-30,001602,AMGEN INC,9503.0000,31288.0000,7232.0000,5913.0000,14.0000,3604.0000,16839.0000,76319.1000,65.230000000000
A,USD,STD,INDL,C,AMGN,2006-09-30,001602,AMGEN INC,10656.0000,32586.0000,7233.0000,6288.0000,1102.0000,3612.0000,17721.0000,83403.9800,71.530000000000
A,USD,STD,INDL,C,AMGN,2006-12-31,001602,AMGEN INC,11712.0000,33788.0000,7134.0000,7022.0000,833.0000,3835.0000,18964.0000,79649.4600,68.310000000000
A,USD,STD,INDL,C,AMGN,2007-03-31,001602,AMGEN INC,10527.0000,32570.0000,7214.0000,4607.0000,1111.0000,3687.0000,19715.0000,64764.9200,55.880000000000
A,USD,STD,INDL,C,AMGN,2007-06-30,001602,AMGEN INC,11196.0000,32971.0000,11212.0000,4229.0000,1019.0000,3728.0000,16469.0000,60210.8100,55.290000000000
A,USD,STD,INDL,C,AMGN,2007-09-30,001602,AMGEN INC,11706.0000,33452.0000,11177.0000,4228.0000,201.0000,3611.0000,16905.0000,61491.5900,56.570000000000
A,USD,STD,INDL,C,AMGN,2007-12-31,001602,AMGEN INC,13041.0000,34639.0000,9177.0000,6179.0000,835.0000,3745.0000,17869.0000,50480.2800,46.440000000000
A,USD,STD,INDL,C,AMGN,2008-03-31,001602,AMGEN INC,14527.0000,36128.0000,9177.0000,5954.0000,1100.0000,3613.0000,19087.0000,45456.6400,41.780000000000
A,USD,STD,INDL,C,AMGN,2008-06-30,001602,AMGEN INC,14527.0000,36061.0000,10175.0000,5429.0000,906.0000,3764.0000,18533.0000,49848.1200,47.160000000000
A,USD,STD,INDL,C,AMGN,2008-09-30,001602,AMGEN INC,15620.0000,36998.0000,10176.0000,4951.0000,1121.0000,3875.0000,19832.0000,62766.9300,59.270000000000
A,USD,STD,INDL,C,AMGN,2008-12-31,001602,AMGEN INC,15221.0000,36443.0000,9176.0000,4886.0000,925.0000,3751.0000,20386.0000,60464.2500,57.750000000000
A,USD,STD,INDL,C,AMGN,2009-03-31,001602,AMGEN INC,16076.0000,37380.0000,10408.0000,4673.0000,1019.0000,3308.0000,19967.0000,50064.7200,49.520000000000
A,USD,STD,INDL,C,AMGN,2009-06-30,001602,AMGEN INC,17696.0000,38840.0000,10471.0000,4548.0000,1269.0000,3713.0000,21360.0000,53734.1000,52.940000000000
A,USD,STD,INDL,C,AMGN,2009-09-30,001602,AMGEN INC,19974.0000,40940.0000,10536.0000,4903.0000,1386.0000,3812.0000,22858.0000,61193.6800,60.230000000000
A,USD,STD,INDL,C,AMGN,2009-12-31,001602,AMGEN INC,18932.0000,39629.0000,10601.0000,3873.0000,931.0000,3809.0000,22667.0000,56287.1500,56.570000000000
A,USD,STD,INDL,C,AMGN,2010-03-31,001602,AMGEN INC,19809.0000,40366.0000,9286.0000,6562.0000,1167.0000,3592.0000,22339.0000,57803.0250,59.837500000000
A,USD,STD,INDL,C,AMGN,2010-06-30,001602,AMGEN INC,20164.0000,40800.0000,9318.0000,5992.0000,1202.0000,3804.0000,23170.0000,50390.8000,52.600000000000
A,USD,STD,INDL,C,AMGN,2010-09-30,001602,AMGEN INC,22930.0000,43534.0000,10841.0000,6260.0000,1236.0000,3816.0000,24071.0000,52464.7200,55.110000000000
A,USD,STD,INDL,C,AMGN,2010-12-31,001602,AMGEN INC,23129.0000,43486.0000,10874.0000,6570.0000,1022.0000,3841.0000,23944.0000,51166.8000,54.900000000000
A,USD,STD,INDL,C,AMGN,2011-03-31,001602,AMGEN INC,21689.0000,42714.0000,10824.0000,4249.0000,1125.0000,3706.0000,24984.0000,49868.8500,53.450000000000
A,USD,STD,INDL,C,AMGN,2011-06-30,001602,AMGEN INC,25481.0000,46936.0000,13847.0000,4582.0000,1170.0000,3959.0000,25614.0000,53915.4000,58.350000000000
A,USD,STD,INDL,C,AMGN,2011-09-30,001602,AMGEN INC,24430.0000,45765.0000,13881.0000,5315.0000,454.0000,3944.0000,23553.0000,48309.8400,54.960000000000
A,USD,STD,INDL,C,AMGN,2011-12-31,001602,AMGEN INC,27593.0000,48871.0000,21344.0000,5754.0000,934.0000,3973.0000,19029.0000,51085.4760,64.210000000000
A,USD,STD,INDL,C,AMGN,2012-03-31,001602,AMGEN INC,26855.0000,49250.0000,19028.0000,8298.0000,1184.0000,4048.0000,18874.0000,53091.3670,67.970000000000
A,USD,STD,INDL,C,AMGN,2012-06-30,001602,AMGEN INC,29562.0000,52226.0000,21962.0000,8032.0000,1266.0000,4477.0000,19239.0000,56082.3720,72.910000000000
A,USD,STD,INDL,C,AMGN,2012-09-30,001602,AMGEN INC,32605.0000,55448.0000,24020.0000,8367.0000,1107.0000,4319.0000,19902.0000,64743.1490,84.290000000000
A,USD,STD,INDL,C,AMGN,2012-12-31,001602,AMGEN INC,31209.0000,54298.0000,24034.0000,8191.0000,788.0000,4421.0000,19060.0000,65193.0600,86.200000000000
A,USD,STD,INDL,C,AMGN,2013-03-31,001602,AMGEN INC,28695.0000,51640.0000,23885.0000,5142.0000,1434.0000,4238.0000,19491.0000,76841.4960,102.510000000000
A,USD,STD,INDL,C,AMGN,2013-06-30,001602,AMGEN INC,29673.0000,52610.0000,23908.0000,4784.0000,1258.0000,4679.0000,20594.0000,74281.1140,98.660000000000
A,USD,STD,INDL,C,AMGN,2013-09-30,001602,AMGEN INC,30675.0000,57073.0000,27178.0000,4843.0000,1368.0000,4748.0000,21728.0000,84402.6425,111.925000000000
A,USD,STD,INDL,C,AMGN,2013-12-31,001602,AMGEN INC,27367.0000,66125.0000,29623.0000,7947.0000,1021.0000,5011.0000,22096.0000,86084.7680,114.080000000000
A,USD,STD,INDL,C,AMGN,2014-03-31,001602,AMGEN INC,28302.0000,67004.0000,29519.0000,8203.0000,1073.0000,4521.0000,22741.0000,93356.0460,123.340000000000
A,USD,STD,INDL,C,AMGN,2014-06-30,001602,AMGEN INC,34328.0000,69534.0000,30828.0000,7866.0000,1547.0000,5180.0000,24382.0000,89890.1780,118.370000000000
A,USD,STD,INDL,C,AMGN,2014-09-30,001602,AMGEN INC,36048.0000,70775.0000,30480.0000,8551.0000,1244.0000,5031.0000,25325.0000,106833.8760,140.460000000000
A,USD,STD,INDL,C,AMGN,2014-12-31,001602,AMGEN INC,34713.0000,69009.0000,30215.0000,7008.0000,1294.0000,5331.0000,25778.0000,121124.1160,159.290000000000
A,USD,STD,INDL,C,AMGN,2015-03-31,001602,AMGEN INC,35064.0000,68952.0000,29841.0000,6336.0000,1623.0000,5033.0000,26506.0000,121549.9400,159.850000000000
A,USD,STD,INDL,C,AMGN,2015-06-30,001602,AMGEN INC,37736.0000,71209.0000,30702.0000,6891.0000,1653.0000,5370.0000,27484.0000,116537.0320,153.520000000000
A,USD,STD,INDL,C,AMGN,2015-09-30,001602,AMGEN INC,38844.0000,71869.0000,30511.0000,7165.0000,1863.0000,5723.0000,27967.0000,104417.7680,138.320000000000
A,USD,STD,INDL,C,AMGN,2015-12-31,001602,AMGEN INC,38518.0000,71576.0000,29306.0000,8667.0000,1800.0000,5536.0000,28083.0000,122396.8200,162.330000000000
A,USD,STD,INDL,C,AMGN,2016-03-31,001602,AMGEN INC,42206.0000,75116.0000,32060.0000,8523.0000,1900.0000,5527.0000,28682.0000,112642.4090,149.930000000000
A,USD,STD,INDL,C,AMGN,2016-06-30,001602,AMGEN INC,42947.0000,75471.0000,27928.0000,10830.0000,1870.0000,5688.0000,30133.0000,113945.1350,152.150000000000
A,USD,STD,INDL,C,AMGN,2016-09-30,001602,AMGEN INC,45844.0000,78150.0000,30526.0000,10542.0000,2017.0000,5811.0000,30773.0000,124240.0880,166.810000000000
A,USD,STD,INDL,C,AMGN,2016-12-31,001602,AMGEN INC,46010.0000,77626.0000,30193.0000,11204.0000,1935.0000,5965.0000,29875.0000,107932.2220,146.210000000000
A,USD,STD,INDL,C,AMGN,2017-03-31,001602,AMGEN INC,46456.0000,77862.0000,30293.0000,10523.0000,2071.0000,5464.0000,30637.0000,120771.9270,164.070000000000
A,USD,STD,INDL,C,AMGN,2017-06-30,001602,AMGEN INC,48442.0000,79587.0000,33603.0000,7815.0000,2151.0000,5810.0000,31722.0000,125848.4610,172.230000000000
A,USD,STD,INDL,C,AMGN,2017-09-30,001602,AMGEN INC,49752.0000,80331.0000,33777.0000,8193.0000,2021.0000,5773.0000,32229.0000,135474.5700,186.450000000000
A,USD,STD,INDL,C,AMGN,2017-12-31,001602,AMGEN INC,49476.0000,79954.0000,34190.0000,9020.0000,-4264.0000,5802.0000,25241.0000,125590.5800,173.900000000000
A,USD,STD,INDL,C,AMGN,2018-03-31,001602,AMGEN INC,40689.0000,71164.0000,33358.0000,10479.0000,2311.0000,5554.0000,15620.0000,113607.8720,170.480000000000
A,USD,STD,INDL,C,AMGN,2018-06-30,001602,AMGEN INC,37970.0000,67684.0000,30209.0000,11205.0000,2296.0000,6059.0000,14909.0000,119798.9100,184.590000000000
A,USD,STD,INDL,C,AMGN,2018-09-30,001602,AMGEN INC,38320.0000,67333.0000,29350.0000,12432.0000,1859.0000,5904.0000,14349.0000,132769.2450,207.290000000000
A,USD,STD,INDL,C,AMGN,2018-12-31,001602,AMGEN INC,37618.0000,66416.0000,29510.0000,13488.0000,1928.0000,6230.0000,12500.0000,122564.2320,194.670000000000
A,USD,STD,INDL,C,AMGN,2019-03-31,001602,AMGEN INC,35151.0000,63997.0000,29687.0000,12706.0000,1992.0000,5557.0000,10832.0000,116723.7120,189.980000000000
A,USD,STD,INDL,C,AMGN,2019-06-30,001602,AMGEN INC,30746.0000,59373.0000,28161.0000,10622.0000,2179.0000,5871.0000,10794.0000,110954.9880,184.280000000000
A,USD,STD,INDL,C,AMGN,2019-09-30,001602,AMGEN INC,31051.0000,59535.0000,28093.0000,10737.0000,1968.0000,5737.0000,10927.0000,115370.6620,193.510000000000
A,USD,STD,INDL,C,AMGN,2019-12-31,001602,AMGEN INC,18440.0000,59707.0000,27338.0000,12835.0000,1703.0000,6197.0000,9673.0000,142568.7980,241.070000000000
A,USD,STD,INDL,C,AMGN,2020-03-31,001602,AMGEN INC,18813.0000,61669.0000,30008.0000,11827.0000,1825.0000,6161.0000,9485.0000,119205.2400,202.730000000000
A,USD,STD,INDL,C,AMGN,2020-06-30,001602,AMGEN INC,22895.0000,65011.0000,34133.0000,10523.0000,1803.0000,6206.0000,10659.0000,138308.3040,235.860000000000
A,USD,STD,INDL,C,AMGN,2020-09-30,001602,AMGEN INC,22661.0000,64637.0000,34196.0000,9953.0000,2021.0000,6423.0000,10959.0000,148302.3600,254.160000000000
A,USD,STD,INDL,C,AMGN,2020-12-31,001602,AMGEN INC,21144.0000,62948.0000,33201.0000,11653.0000,1615.0000,6634.0000,9409.0000,132962.7360,229.920000000000
A,USD,STD,INDL,C,AMGN,2021-03-31,001602,AMGEN INC,21299.0000,62539.0000,31129.0000,12869.0000,1646.0000,5901.0000,9334.0000,143140.3930,248.810000000000
A,USD,STD,INDL,C,AMGN,2021-06-30,001602,AMGEN INC,19099.0000,59773.0000,28458.0000,14585.0000,464.0000,6526.0000,8247.0000,138840.0000,243.750000000000
A,USD,STD,INDL,C,AMGN,2021-09-30,001602,AMGEN INC,24380.0000,64993.0000,33291.0000,14842.0000,1884.0000,6706.0000,8217.0000,120147.2500,212.650000000000
A,USD,STD,INDL,C,AMGN,2021-12-31,001602,AMGEN INC,19385.0000,61165.0000,33747.0000,12184.0000,1899.0000,6846.0000,6700.0000,125600.7510,224.970000000000
A,USD,STD,INDL,C,AMGN,2022-03-31,001602,AMGEN INC,18520.0000,59196.0000,36010.0000,12886.0000,1476.0000,6238.0000,916.0000,129180.2440,241.820000000000
A,USD,STD,INDL,C,AMGN,2022-06-30,001602,AMGEN INC,19322.0000,59294.0000,35705.0000,12618.0000,1317.0000,6594.0000,2419.0000,130141.1700,243.300000000000
A,USD,STD,INDL,C,AMGN,2022-09-30,001602,AMGEN INC,24062.0000,63700.0000,37161.0000,14331.0000,2143.0000,6652.0000,3653.0000,120250.9000,225.400000000000
A,USD,STD,INDL,C,AMGN,2022-12-31,001602,AMGEN INC,22186.0000,65121.0000,37893.0000,15687.0000,1616.0000,6839.0000,3661.0000,140249.7600,262.640000000000
A,USD,STD,INDL,C,AAPL,2005-03-31,001690,APPLE INC,9007.0000,10111.0000,0.0000,3352.0000,286.0000,3243.0000,6386.0000,,41.670000000000
A,USD,STD,INDL,C,AAPL,2005-06-30,001690,APPLE INC,9376.0000,10488.0000,0.0000,3123.0000,319.0000,3520.0000,6821.0000,,36.810000000000
A,USD,STD,INDL,C,AAPL,2005-09-30,001690,APPLE INC,10300.0000,11551.0000,0.0000,3484.0000,428.0000,3678.0000,7466.0000,,53.610000000000
A,USD,STD,INDL,C,AAPL,2005-12-31,001690,APPLE INC,12162.0000,14181.0000,0.0000,5060.0000,565.0000,5749.0000,8380.0000,60791.4061,71.890000000000
A,USD,STD,INDL,C,AAPL,2006-03-31,001690,APPLE INC,11286.0000,13911.0000,0.0000,4456.0000,410.0000,4359.0000,8682.0000,53261.0714,62.720000000000
A,USD,STD,INDL,C,AAPL,2006-06-30,001690,APPLE INC,12491.0000,15114.0000,0.0000,5023.0000,472.0000,4370.0000,9330.0000,48850.6228,57.270000000000
A,USD,STD,INDL,C,AAPL,2006-09-30,001690,APPLE INC,14509.0000,17205.0000,0.0000,6471.0000,542.0000,4837.0000,9984.0000,65838.1457,76.980000000000
A,USD,STD,INDL,C,AAPL,2006-12-31,001690,APPLE INC,16664.0000,19461.0000,0.0000,7337.0000,1004.0000,7115.0000,11228.0000,72981.0648,84.840000000000
