Model,ticker,evtdate,cret,car,bhar,nrets_est
Market Model,GM,2013-09-04,0.0660211268,0.0435356841,0.0441822661,100
Market Model,GM,2019-12-05,0.0110463051,-0.006326994,-0.006402789,100
Market Model,GM,2020-11-05,0.0599717115,-0.004080751,-0.004809286,100
Market Model,GM,2012-09-05,0.0515222482,0.0245629575,0.0252119251,100
Market Model,GM,2014-02-06,0.0080960357,-0.024766254,-0.02536801,100
Market Model,GM,2019-02-06,-0.007192397,0.0011089894,0.0004663953,100
Market Model,GM,2020-02-06,-0.021530404,-0.025351878,-0.025644191,100
Market Model,GM,2013-06-06,0.0020022883,-0.009087962,-0.009347917,100
Market Model,GM,2020-05-06,0.0814457831,0.0615318731,0.0637282145,100
Market Model,GM,2016-09-06,0.0147798742,0.0071232739,0.0071428622,100
Market Model,GM,2018-09-06,-0.036943676,-0.027036944,-0.026617136,100
Market Model,GM,2017-02-07,-0.032755299,-0.032139362,-0.032819457,100
Market Model,GM,2018-02-07,0.0306019221,0.0531505069,0.0518315302,100
Market Model,GM,2017-09-07,0.0040538968,0.0075646256,0.0074545652,100
Market Model,GM,2015-09-08,0.0175197527,0.0192949152,0.0192716997,100
Market Model,GM,2015-06-09,0.0238090317,0.0130796799,0.0133157322,100
Market Model,GM,2011-11-09,-0.0545606,-0.023596233,-0.028806915,100
Market Model,GM,2017-08-10,-0.012998022,0.0161454493,0.0161024521,100
Market Model,GM,2021-02-10,-0.059423347,-0.076837839,-0.075736969,100
Market Model,GM,2018-01-10,-0.000678426,-0.016043761,-0.01678126,100
Market Model,GM,2014-06-10,-0.011764706,-0.005822627,-0.005787513,100
Market Model,GM,2015-08-11,-0.027410208,-0.031383881,-0.031533136,100
Market Model,GM,2017-01-11,0.0416550958,0.0379440521,0.0379290085,100
Market Model,GM,2018-11-12,-0.017500684,0.0084250753,0.0080981597,100
Market Model,GM,2016-01-13,0.0016528926,0.0037747681,0.0042910644,100
Market Model,GM,2013-02-14,-0.027670753,-0.035261662,-0.035420425,100
Market Model,GM,2019-01-15,0.0131791286,0.0149878709,0.0150102449,100
Market Model,GM,2016-06-15,-0.002063274,0.0017977197,0.0017466295,100
Market Model,GM,2017-11-15,0.0006885472,-0.00336523,-0.003553997,100
Market Model,GM,2018-11-15,-0.005009741,-0.004899883,-0.005091762,100
Market Model,GM,2012-02-16,0.0763779528,0.0737544656,0.0726603962,100
Market Model,GM,2019-01-16,0.0159320234,0.0085944943,0.0085780594,100
Market Model,GM,2017-05-16,-0.03569304,-0.015510323,-0.015191826,100
Market Model,GM,2015-09-16,0.0192057292,0.0020252567,0.0020988177,100
Market Model,GM,2015-11-18,0.0275803241,0.0178949892,0.0176873027,100
Market Model,GM,2014-11-20,-0.004338395,-0.008412041,-0.008398857,100
Market Model,GM,2016-04-21,0.0065686581,0.0087631103,0.0085541627,100
Market Model,GM,2016-07-21,0.02912,0.0266118588,0.0268643052,100
Market Model,GM,2015-10-21,0.0655836342,0.0645541277,0.0650930862,100
Market Model,GM,2015-04-23,-0.042249731,-0.053554093,-0.05328556,100
Market Model,GM,2015-07-23,0.0220467259,0.0381614803,0.0374730147,100
Market Model,GM,2016-03-23,-0.034912718,-0.0274096,-0.02703004,100
Market Model,GM,2014-10-23,-0.025940337,-0.034774656,-0.034958658,100
Market Model,GM,2014-04-24,-0.014899211,0.0027031406,0.0026401563,100
Market Model,GM,2014-07-24,-0.071239407,-0.063958013,-0.062551608,100
Market Model,GM,2017-10-24,-0.010743258,-0.001166076,-0.002030966,100
Market Model,GM,2013-07-25,0.0016388965,-0.00106148,-0.001208843,100
Market Model,GM,2017-07-25,-0.012475742,-0.013178427,-0.013131272,100
Market Model,GM,2018-07-25,-0.064171123,-0.070795026,-0.070034642,100
Market Model,GM,2016-10-25,-0.014357054,-0.008641939,-0.009824815,100
Market Model,GM,2018-04-26,-0.00738202,-0.020703352,-0.020841012,100
Market Model,GM,2018-11-27,0.0283885333,0.0047953371,0.0035852957,100
Market Model,GM,2017-04-28,-0.005235602,-0.004706825,-0.004776842,100
Market Model,GM,2020-07-29,-0.019455253,-0.013357121,-0.01376259,100
Market Model,GM,2019-10-29,0.0318454001,0.0239772953,0.023539764,100
Market Model,GM,2019-04-30,-0.0234375,-0.022193552,-0.022297244,100
Market Model,GM,2013-10-30,0.032122905,0.0347966206,0.0348039139,100
Market Model,GM,2018-05-31,0.1556982343,0.1410527157,0.1443772113,100
Market Model,GM,2012-10-31,0.0867541261,0.0786862567,0.0778754133,100
Market Model,GM,2018-10-31,0.1008149713,0.069377869,0.0698495914,100
Market Model,IBM,2015-12-01,0.0089556551,0.0164391904,0.0163865873,100
Market Model,IBM,2016-06-01,0.0043182413,-0.001595252,-0.001666059,100
Market Model,IBM,2013-12-04,-0.007888213,0.0021004238,0.0020649704,100
Market Model,IBM,2019-06-04,0.0354358611,0.0102087652,0.0100850045,100
Market Model,IBM,2015-03-04,0.0043619143,0.0153086072,0.0151656581,100
Market Model,IBM,2013-09-04,0.0103143688,0.0012054842,0.0011683313,100
Market Model,IBM,2017-12-05,-0.004264668,0.0009228269,0.0008061725,100
Market Model,IBM,2018-12-06,-0.047641848,0.0063511227,0.0054589192,100
Market Model,IBM,2015-12-09,-0.019849516,-0.006455359,-0.006395775,100
Market Model,IBM,2015-09-09,0.0173973556,-0.003851432,-0.003696668,100
Market Model,IBM,2013-09-10,0.0419056985,0.027510927,0.027978408,100
Market Model,IBM,2017-09-11,0.0200139958,0.0171844446,0.017223872,100
Market Model,IBM,2014-11-12,-0.004281607,-0.003779648,-0.003821236,100
Market Model,IBM,2008-04-16,0.0494542974,0.022923177,0.0234114764,100
Market Model,IBM,2016-11-16,0.0100499336,-0.004149665,-0.004154386,100
Market Model,IBM,2008-10-16,-0.030128205,0.0000941992,-0.000205573,100
Market Model,IBM,2009-10-16,-0.041215427,-0.046799429,-0.047251325,100
Market Model,IBM,2013-10-16,-0.064930203,-0.07011458,-0.070120426,100
Market Model,IBM,2015-09-16,0.0170957775,-0.006771349,-0.006843036,100
Market Model,IBM,2007-04-17,-0.00136943,-0.015296743,-0.015760033,100
Market Model,IBM,2012-04-17,-0.01316568,-0.021560778,-0.022359234,100
Market Model,IBM,2014-04-17,-0.024109227,-0.033324298,-0.033663702,100
Market Model,IBM,2019-04-17,-0.024808895,-0.0235933,-0.024237997,100
Market Model,IBM,2009-07-17,0.0859914195,0.0619458467,0.0638623993,100
Market Model,IBM,2013-07-17,0.0205670103,0.0179896774,0.0180478848,100
Market Model,IBM,2019-07-17,0.0440273514,0.0481136742,0.0480468711,100
Market Model,IBM,2006-10-17,0.0434479554,0.0447219023,0.0450829929,100
Market Model,IBM,2007-10-17,-0.027365924,-0.028683428,-0.028937734,100
Market Model,IBM,2012-10-17,-0.0668645,-0.077459005,-0.076823025,100
Market Model,IBM,2018-10-17,-0.074966343,-0.07755679,-0.078067896,100
Market Model,IBM,2019-10-17,-0.062307692,-0.0596901,-0.059248471,100
Market Model,IBM,2013-04-18,-0.103773585,-0.096032325,-0.093945441,100
Market Model,IBM,2018-04-18,-0.064538603,-0.070094705,-0.07109303,100
Market Model,IBM,2006-01-18,-0.000961885,-0.002628919,-0.002697998,100
Market Model,IBM,2008-01-18,-0.004034242,0.0209454719,0.0203183979,100
Market Model,IBM,2006-07-18,0.0339812424,0.0230494334,0.0233201996,100
Market Model,IBM,2008-07-18,0.0215975862,0.0060369762,0.0058088796,100
Market Model,IBM,2011-07-18,0.0630201458,0.0494994133,0.0498724138,100
Market Model,IBM,2012-07-18,0.057091834,0.0450653391,0.0455749955,100
Market Model,IBM,2014-07-18,-0.007849865,-0.006935274,-0.006867077,100
Market Model,IBM,2015-05-18,-0.003274921,0.000123051,0.0001142944,100
Market Model,IBM,2010-10-18,-0.024522968,-0.019731897,-0.020014722,100
Market Model,IBM,2011-10-18,-0.068965517,-0.063630679,-0.061969634,100
Market Model,IBM,2016-10-18,-0.020653933,-0.027889364,-0.028025079,100
Market Model,IBM,2017-10-18,0.0958251039,0.1005106145,0.1010692178,100
Market Model,IBM,2006-04-19,0.0046545811,-0.00294484,-0.003303575,100
Market Model,IBM,2010-04-19,-0.009168004,-0.007259829,-0.007405794,100
Market Model,IBM,2016-04-19,-0.036976008,-0.041914939,-0.042966015,100
Market Model,IBM,2017-04-19,-0.051431911,-0.057575924,-0.057465843,100
Market Model,IBM,2007-01-19,-0.029094181,-0.025973009,-0.026145575,100
Market Model,IBM,2011-01-19,0.0386666667,0.0469160597,0.0470918023,100
Market Model,IBM,2018-01-19,-0.03587311,-0.040208411,-0.04037454,100
Market Model,IBM,2007-07-19,0.0364719689,0.0419336657,0.0416603783,100
Market Model,IBM,2016-07-19,0.0098885968,0.0040411431,0.0040223022,100
Market Model,IBM,2017-07-19,-0.034965035,-0.037427675,-0.037726109,100
Market Model,IBM,2018-07-19,0.0199317026,0.0242507715,0.0237130363,100
Market Model,IBM,2011-04-20,0.0141014825,-0.007959759,-0.00824984,100
Market Model,IBM,2010-01-20,-0.021095766,-0.012523992,-0.012846873,100
Market Model,IBM,2012-01-20,0.0492074888,0.0405611771,0.0407251351,100
Market Model,IBM,2016-01-20,-0.054756595,-0.043898816,-0.04371507,100
Market Model,IBM,2017-01-20,0.0253597122,0.0289910207,0.0290685764,100
Market Model,IBM,2010-07-20,-0.021557447,-0.022810589,-0.022955891,100
Market Model,IBM,2015-07-20,-0.046374269,-0.04204157,-0.042760044,100
Market Model,IBM,2014-10-20,-0.092359875,-0.122288867,-0.121350846,100
Market Model,IBM,2015-10-20,-0.062969612,-0.053039089,-0.052734761,100
Market Model,IBM,2020-10-20,-0.086317796,-0.065909309,-0.064406277,100
Market Model,IBM,2009-04-21,0.0126394786,0.0320700193,0.0324557087,100
Market Model,IBM,2015-04-21,0.0291902658,0.0260586296,0.0258282027,100
Market Model,IBM,2020-04-21,-0.006743257,0.0093011902,0.0089081139,100
Market Model,IBM,2009-01-21,0.0606453132,0.0869117697,0.0826748432,100
Market Model,IBM,2015-01-21,-0.011136566,-0.017244355,-0.017904707,100
Market Model,IBM,2020-07-21,0.0284549596,0.0109392328,0.0109897991,100
Market Model,IBM,2014-01-22,-0.038718502,-0.03008339,-0.029909556,100
Market Model,IBM,2020-01-22,0.0329694165,0.0353227356,0.0352516789,100
Market Model,IBM,2021-01-22,-0.088407134,-0.083586129,-0.084761783,100
Market Model,IBM,2013-01-23,0.0511647041,0.0468016467,0.0470879858,100
Market Model,IBM,2019-01-23,0.0703440478,0.0849690901,0.0838843266,100
Market Model,IBM,2016-05-23,0.0233216035,0.0080909214,0.0081393449,100
Market Model,IBM,2018-11-27,0.049577609,0.0146801104,0.0150667368,100
Market Model,IBM,2017-11-28,0.0112618546,0.0102634602,0.0103011021,100
Market Model,IBM,2013-05-29,0.0176939529,0.0141848031,0.0143035708,100
Market Model,IBM,2018-10-29,-0.087386319,-0.080467092,-0.077803238,100
Market Model,IBM,2016-11-30,-0.028567955,-0.02345253,-0.02319867,100
Market Model,FB,2018-02-01,0.0168875588,0.0487686236,0.0482878786,100
Market Model,FB,2018-06-01,0.0298928971,0.0213576741,0.021586236,100
Market Model,FB,2014-12-02,-0.036293436,-0.045607808,-0.045284011,100
Market Model,FB,2017-02-02,0.0050644567,-0.00102785,-0.001421233,100
Market Model,FB,2017-06-02,0.0143272151,0.005226538,0.0052349217,100
Market Model,FB,2015-03-02,-0.010073374,-0.010577266,-0.010696417,100
Market Model,FB,2013-05-02,0.0195181677,0.0077507729,0.0060652223,100
Market Model,FB,2017-11-02,-0.006331223,-0.015199406,-0.015519661,100
Market Model,FB,2016-11-03,-0.067567568,-0.060714091,-0.060172016,100
Market Model,FB,2013-12-04,0.02719932,0.0196798334,0.0191860131,100
Market Model,FB,2017-05-04,-0.016625213,-0.018039618,-0.017938298,100
Market Model,FB,2015-11-05,0.0440144278,0.043056523,0.0427549485,100
Market Model,FB,2015-12-08,-0.014880392,0.0027135667,0.0025179615,100
Market Model,FB,2015-06-11,0.0106607165,0.0012397183,0.0011556029,100
Market Model,FB,2015-05-18,-0.009094261,-0.012242208,-0.012286399,100
Market Model,FB,2014-02-20,0.0191679049,0.0042829437,0.0040681873,100
Market Model,FB,2016-06-20,-0.00008742,-0.010054218,-0.010166447,100
Market Model,FB,2015-04-23,-0.024994021,-0.033359877,-0.033544163,100
Market Model,FB,2014-04-24,-0.084405705,-0.074399274,-0.0723598,100
Market Model,FB,2014-07-24,0.0854626823,0.0907022516,0.0925014936,100
Market Model,FB,2019-04-25,0.0419523343,0.0358210574,0.0349801818,100
Market Model,FB,2013-07-25,0.3015690777,0.3042365256,0.3053555612,100
Market Model,FB,2019-07-25,-0.012897806,-0.02819032,-0.028344347,100
Market Model,FB,2018-04-26,0.0870436471,0.0751780092,0.0748703399,100
Market Model,FB,2018-07-26,-0.185307682,-0.182112094,-0.183107404,100
Market Model,FB,2019-02-27,-0.019256469,-0.007350575,-0.007277169,100
Market Model,FB,2017-07-27,0.0433809293,0.0400075959,0.0404312706,100
Market Model,FB,2016-04-28,0.0810959912,0.0911183529,0.0917571592,100
Market Model,FB,2016-01-28,0.1527635093,0.1231839343,0.1221261402,100
Market Model,FB,2021-01-28,-0.084098564,-0.033532478,-0.03129665,100
Market Model,FB,2016-07-28,0.0224385415,0.0159638622,0.0159247566,100
Market Model,FB,2015-01-29,0.0017154922,0.021850461,0.0213816535,100
Market Model,FB,2014-10-29,-0.076856004,-0.121347577,-0.120756857,100
Market Model,FB,2020-04-30,0.1058444044,0.1183703453,0.1215359292,100
Market Model,FB,2014-01-30,0.1347479144,0.125220595,0.1239361538,100
Market Model,FB,2020-01-30,-0.072914275,-0.051701633,-0.051800478,100
Market Model,FB,2015-07-30,-0.013432679,-0.018988473,-0.019297835,100
Market Model,FB,2020-10-30,-0.023573804,-0.035370306,-0.038217761,100
Market Model,FB,2013-01-31,-0.034426762,-0.025466436,-0.025861874,100
Market Model,FB,2019-01-31,0.1492475206,0.1180541423,0.1216541672,100
Market Model,FB,2020-07-31,0.0800291483,0.0644487262,0.0642382141,100
Market Model,FB,2013-10-31,0.0071869622,0.0033156963,0.0029848598,100
Market Model,FB,2018-10-31,0.0679850799,0.0040366743,0.0038126302,100
Market Model,FB,2019-10-31,0.0227668903,0.0081504385,0.0081855165,100
Market Model,ABBV,2020-05-01,-0.022683859,0.0056590177,0.0056347961,100
Market Model,ABBV,2019-11-01,0.0418026613,0.0364697267,0.0368634025,100
Market Model,ABBV,2018-11-02,0.0607578677,0.0459799779,0.0466526763,100
Market Model,ABBV,2021-02-04,0.0508359911,0.0404977956,0.0410629797,100
Market Model,ABBV,2014-03-05,0.0389299261,0.0130425295,0.013221766,100
Market Model,ABBV,2015-03-05,-0.066756122,-0.052420767,-0.052023137,100
Market Model,ABBV,2020-02-07,0.0937319635,0.083196562,0.0853142975,100
Market Model,ABBV,2019-01-09,-0.024012393,-0.03979757,-0.04015095,100
Market Model,ABBV,2013-09-10,0.0241512873,-0.000872345,-0.000887948,100
Market Model,ABBV,2019-09-10,0.0276545401,0.0236906606,0.0235581371,100
Market Model,ABBV,2019-06-12,0.0259909032,0.0234938976,0.0236861647,100
Market Model,ABBV,2019-03-12,0.0174013921,-0.003185199,-0.003210988,100
Market Model,ABBV,2018-09-12,0.0267533575,0.0213571503,0.0211460383,100
Market Model,ABBV,2015-03-13,0.0441540092,0.0149871564,0.0153634352,100
Market Model,ABBV,2019-03-13,0.0239497951,0.0145636184,0.0147066141,100
Market Model,ABBV,2020-01-15,0.0218502192,0.0109662028,0.0110671931,100
Market Model,ABBV,2015-04-23,0.0386731646,0.0274032733,0.0275915317,100
Market Model,ABBV,2015-07-24,-0.017290249,0.012932025,0.0120192045,100
Market Model,ABBV,2014-04-25,0.0145592341,0.0253960257,0.0247790344,100
Market Model,ABBV,2019-04-25,0.0132214594,0.0140403166,0.0140927061,100
Market Model,ABBV,2019-01-25,-0.127868852,-0.134096284,-0.128435678,100
Market Model,ABBV,2014-07-25,-0.013582966,-0.003825182,-0.003968443,100
Market Model,ABBV,2019-06-25,-0.136836761,-0.117287071,-0.122472592,100
Market Model,ABBV,2013-10-25,0.0225532795,0.0111988863,0.0109706839,100
Market Model,ABBV,2018-04-26,0.0806698774,0.0573493734,0.058462386,100
Market Model,ABBV,2018-01-26,0.1592266136,0.1440275846,0.1464413784,100
Market Model,ABBV,2013-07-26,0.0325389551,0.02547164,0.025793569,90
Market Model,ABBV,2019-07-26,-0.004150608,0.0013438149,0.0011343289,100
Market Model,ABBV,2017-04-27,0.0129032258,0.0191282539,0.019077183,100
Market Model,ABBV,2017-01-27,-0.015477354,-0.006834344,-0.006970344,100
Market Model,ABBV,2018-07-27,-0.017933849,0.0043185912,0.0035959975,100
Market Model,ABBV,2018-11-27,0.0386546771,-0.021181723,-0.021592513,100
Market Model,ABBV,2017-10-27,-0.008826414,-0.013830257,-0.014474133,100
Market Model,ABBV,2017-07-28,-0.036919686,-0.037204445,-0.036768515,100
Market Model,ABBV,2016-10-28,-0.085873484,-0.086210011,-0.084889895,100
Market Model,ABBV,2016-04-29,0.0121911038,0.0180551363,0.0181217119,100
Market Model,ABBV,2016-01-29,-0.047627386,-0.077317058,-0.076662593,100
Market Model,ABBV,2016-07-29,0.0314329738,0.0260259055,0.0261744154,100
Market Model,ABBV,2015-01-30,-0.018593371,-0.034492154,-0.035222672,100
Market Model,ABBV,2015-10-30,0.1900112655,0.1682455712,0.1774862678,100
Market Model,ABBV,2020-10-30,0.0964094919,0.0854338784,0.0877208742,100
Market Model,ABBV,2014-01-31,-0.005461038,0.0219819682,0.0213195025,100
Market Model,ABBV,2020-07-31,-0.011029791,-0.023681481,-0.023830055,100
Market Model,ABBV,2014-10-31,0.0545181727,0.0286432302,0.0290573307,100
Market Model,PEP,2013-05-01,-0.001088929,-0.002245852,-0.002239366,100
Market Model,PEP,2020-10-01,0.0065616798,0.0042977711,0.0040315316,100
Market Model,PEP,2012-05-02,0.0137878788,0.0172430882,0.017300614,100
Market Model,PEP,2018-10-02,-0.038282648,-0.041057987,-0.040579581,100
Market Model,PEP,2019-10-03,0.0211836646,0.016818822,0.0161595515,100
Market Model,PEP,2014-09-03,0.000093461,-0.000439852,-0.000536707,100
Market Model,PEP,2017-10-04,0.0121884164,0.0080286379,0.0080440924,100
Market Model,PEP,2013-09-04,-0.001201335,-0.011567296,-0.011634066,100
Market Model,PEP,2015-10-06,0.0463041631,0.0267966254,0.0274567346,100
Market Model,PEP,2008-02-07,0.0273730684,0.0247630863,0.023481907,100
Market Model,PEP,2016-07-07,0.0173839504,0.0044147612,0.0043807546,100
Market Model,PEP,2010-10-07,-0.029663518,-0.032576815,-0.032596308,100
Market Model,PEP,2016-09-07,-0.009177714,-0.010802443,-0.010786814,100
Market Model,PEP,2007-02-08,-0.007454574,-0.007402611,-0.007592565,100
Market Model,PEP,2009-10-08,-0.004599967,-0.012647169,-0.012756793,100
Market Model,PEP,2012-02-09,-0.042091072,-0.03955477,-0.039355015,100
Market Model,PEP,2015-07-09,-0.008817427,-0.005405167,-0.005369071,100
Market Model,PEP,2019-07-09,0.0104495565,0.0086903008,0.0085216342,100
Market Model,PEP,2014-10-09,0.0166487648,0.0187045553,0.018764849,100
Market Model,PEP,2011-02-10,-0.004675082,-0.005598764,-0.005760096,100
Market Model,PEP,2018-07-10,0.0271997079,0.0299466094,0.0290848955,100
Market Model,PEP,2010-02-11,0.0144879267,0.0098904781,0.0098795287,100
Market Model,PEP,2015-02-11,0.0448056684,0.033325844,0.0337486412,100
Market Model,PEP,2016-02-11,0.0021367521,-0.004933007,-0.005006878,100
Market Model,PEP,2021-02-11,-0.041045845,-0.044691109,-0.044150944,100
Market Model,PEP,2017-07-11,-0.006406372,-0.011926265,-0.01202407,100
Market Model,PEP,2007-10-11,-0.019532851,-0.018898657,-0.019019148,100
Market Model,PEP,2011-10-12,0.0079198319,0.0038909925,0.0033910161,100
Market Model,PEP,2009-02-13,0.0239083185,0.0519295031,0.051636783,100
Market Model,PEP,2014-02-13,-0.038892308,-0.047005446,-0.046700324,100
Market Model,PEP,2018-02-13,-0.018618457,-0.028972923,-0.029225836,100
Market Model,PEP,2020-02-13,0.0062294633,0.0018429037,0.0018507491,100
Market Model,PEP,2020-07-13,0.0211739884,0.0055566886,0.0057808773,100
Market Model,PEP,2013-02-14,0.0209228211,0.0207970585,0.0207257465,100
Market Model,PEP,2020-07-14,-0.00572661,-0.019474727,-0.019449171,100
Market Model,PEP,2008-10-14,-0.113321799,-0.112180278,-0.116261175,100
Market Model,PEP,2017-02-15,0.0150206534,0.0136628042,0.0136849107,100
Market Model,PEP,2019-02-15,0.0158604977,0.0121614069,0.0117648741,100
Market Model,PEP,2013-10-16,0.0183746455,0.0086935638,0.0086437145,100
Market Model,PEP,2014-04-17,0.0232253454,0.0104437884,0.0105734867,100
Market Model,PEP,2019-04-17,0.0277373443,0.0274004408,0.0270383689,100
Market Model,PEP,2012-10-17,0.005970998,-0.002860287,-0.002909897,100
Market Model,PEP,2013-04-18,0.034625,0.040476939,0.0403505117,100
Market Model,PEP,2016-04-18,0.0112446685,0.002274911,0.0022815525,100
Market Model,PEP,2009-04-20,-0.050230947,-0.038077045,-0.037450132,100
Market Model,PEP,2014-02-20,0.0005116398,0.0034321544,0.0032876002,100
Market Model,PEP,2015-02-20,0.0012080942,-0.003030701,-0.00306642,100
Market Model,PEP,2010-07-20,0.0240192154,0.0217932839,0.0211161235,100
Market Model,PEP,2019-02-21,0.0071594928,0.0041595179,0.0041639252,100
Market Model,PEP,2011-07-21,-0.040560257,-0.047793193,-0.047557191,100
Market Model,PEP,2010-04-22,-0.018057663,-0.023115158,-0.023129695,100
Market Model,PEP,2009-07-22,0.007489301,-0.002548581,-0.002638176,100
Market Model,PEP,2015-04-23,-0.016635669,-0.023326873,-0.023360004,100
Market Model,PEP,2008-07-23,0.0457719162,0.0514662302,0.0518994875,100
